Hora,Temperatura (C)
23:03:40,18.38
23:03:41,18.38
23:03:42,18.38
23:03:43,18.38
23:03:44,18.38
23:03:45,18.38
23:03:46,18.38
23:03:47,18.38
23:03:48,18.38
23:03:49,18.38
23:03:50,18.38
23:03:51,18.38
23:03:52,18.38
23:03:53,18.38
23:03:54,18.38
23:03:55,18.38
23:03:56,18.38
23:03:57,18.38
23:03:58,18.38
23:03:59,18.38
23:04:00,18.38
23:04:01,18.38
23:04:02,18.38
23:04:04,18.38
23:04:05,18.38
23:04:06,18.38
23:04:07,18.38
23:04:08,18.38
23:04:09,18.38
23:04:10,18.38
23:04:11,18.38
23:04:12,18.38
23:04:13,18.38
23:04:14,18.38
23:04:15,18.38
23:04:16,18.38
23:04:17,18.38
23:04:18,18.37
23:04:19,18.38
23:04:20,18.38
23:04:21,18.38
23:04:22,18.38
23:04:23,18.38
23:04:24,18.38
23:04:25,18.38
23:04:26,18.38
23:04:27,18.38
23:04:28,18.38
23:04:29,18.38
23:04:30,18.38
23:04:31,18.38
23:04:32,18.38
23:04:33,18.38
23:04:34,18.37
23:04:35,18.38
23:04:36,18.38
23:04:37,18.38
23:04:38,18.38
23:04:39,18.38
23:04:40,18.38
23:04:41,18.38
23:04:42,18.38
23:04:43,18.38
23:04:44,18.38
23:04:45,18.38
23:04:46,18.37
23:04:47,18.38
23:04:48,18.38
23:04:49,18.37
23:04:50,18.38
23:04:51,18.38
23:04:52,18.38
23:04:53,18.38
23:04:54,18.38
23:04:55,18.38
23:04:56,18.37
23:04:57,18.38
23:04:58,18.38
23:04:59,18.37
23:05:00,18.38
23:05:01,18.38
23:05:02,18.38
23:05:03,18.38
23:05:04,18.38
23:05:05,18.38
23:05:06,18.38
23:05:07,18.38
23:05:08,18.38
23:05:09,18.38
23:05:10,18.38
23:05:11,18.38
23:05:12,18.38
23:05:13,18.38
23:05:14,18.38
23:05:15,18.38
23:05:16,18.38
23:05:17,18.38
23:05:18,18.38
23:05:19,18.38
23:05:20,18.38
23:05:21,18.38
23:05:22,18.38
23:05:23,18.38
23:05:24,18.38
23:05:25,18.37
23:05:26,18.38
23:05:27,18.37
23:05:28,18.38
23:05:29,18.38
23:05:30,18.38
23:05:32,18.38
23:05:33,18.37
23:05:34,18.38
23:05:35,18.38
23:05:36,18.37
23:05:37,18.38
23:05:38,18.38
23:05:39,18.38
23:05:40,18.38
23:05:41,18.38
23:05:42,18.38
23:05:43,18.38
23:05:44,18.38
23:05:45,18.38
23:05:46,18.38
23:05:47,18.38
23:05:48,18.38
23:05:49,18.38
23:05:50,18.38
23:05:51,18.38
23:05:52,18.38
23:05:53,18.37
23:05:54,18.38
23:05:55,18.38
23:05:56,18.38
23:05:57,18.38
23:05:58,18.38
23:05:59,18.38
23:06:00,18.38
23:06:01,18.38
23:06:02,18.38
23:06:03,18.38
23:06:04,18.38
23:06:05,18.38
23:06:06,18.38
23:06:07,18.39
23:06:08,18.39
23:06:09,18.38
23:06:10,18.39
23:06:11,18.39
23:06:12,18.38
23:06:13,18.38
23:06:14,18.39
23:06:15,18.39
23:06:16,18.38
23:06:17,18.39
23:06:18,18.39
23:06:19,18.39
23:06:20,18.39
23:06:21,18.39
23:06:22,18.39
23:06:23,18.38
23:06:24,18.39
23:06:25,18.38
23:06:26,18.38
23:06:27,18.38
23:06:28,18.38
23:06:29,18.38
23:06:30,18.38
23:06:31,18.38
23:06:32,18.38
23:06:33,18.38
23:06:34,18.38
23:06:35,18.38
23:06:36,18.38
23:06:37,18.38
23:06:38,18.38
23:06:39,18.38
23:06:40,18.38
23:06:41,18.38
23:06:42,18.38
23:06:43,18.38
23:06:44,18.38
23:06:45,18.38
23:06:46,18.38
23:06:47,18.38
23:06:48,18.38
23:06:49,18.38
23:06:50,18.38
23:06:51,18.39
23:06:52,18.38
23:06:53,18.38
23:06:54,18.38
23:06:55,18.38
23:06:56,18.38
23:06:57,18.39
23:06:58,18.39
23:07:00,18.39
23:07:01,18.39
23:07:02,18.39
23:07:03,18.39
23:07:04,18.39
23:07:05,18.40
23:07:06,18.40
23:07:07,18.40
23:07:08,18.40
23:07:09,18.40
23:07:10,18.40
23:07:11,18.40
23:07:12,18.40
23:07:13,18.40
23:07:14,18.40
23:07:15,18.40
23:07:16,18.39
23:07:17,18.40
23:07:18,18.40
23:07:19,18.40
23:07:20,18.39
23:07:21,18.40
23:07:22,18.40
23:07:23,18.39
23:07:24,18.40
23:07:25,18.40
23:07:26,18.40
23:07:27,18.40
23:07:28,18.40
23:07:29,18.39
23:07:30,18.40
23:07:31,18.39
23:07:32,18.40
23:07:33,18.40
23:07:34,18.40
23:07:35,18.40
23:07:36,18.40
23:07:37,18.40
23:07:38,18.40
23:07:39,18.40
23:07:40,18.39
23:07:41,18.40
23:07:42,18.40
23:07:43,18.40
23:07:44,18.40
23:07:45,18.40
23:07:46,18.40
23:07:47,18.40
23:07:48,18.40
23:07:49,18.40
23:07:50,18.40
23:07:51,18.40
23:07:52,18.39
23:07:53,18.40
23:07:54,18.39
23:07:55,18.40
23:07:56,18.39
23:07:57,18.39
23:07:58,18.39
23:07:59,18.39
23:08:00,18.39
23:08:01,18.40
23:08:02,18.39
23:08:03,18.39
23:08:04,18.39
23:08:05,18.39
23:08:06,18.39
23:08:07,18.39
23:08:08,18.39
23:08:09,18.39
23:08:10,18.39
23:08:11,18.39
23:08:12,18.39
23:08:13,18.39
23:08:14,18.39
23:08:15,18.39
23:08:16,18.39
23:08:17,18.39
23:08:18,18.39
23:08:19,18.39
23:08:20,18.39
23:08:21,18.39
23:08:22,18.39
23:08:23,18.39
23:08:24,18.39
23:08:25,18.39
23:08:26,18.40
23:08:28,18.39
23:08:29,18.39
23:08:30,18.39
23:08:31,18.40
23:08:32,18.39
23:08:33,18.40
23:08:34,18.39
23:08:35,18.39
23:08:36,18.39
23:08:37,18.40
23:08:38,18.40
23:08:39,18.40
23:08:40,18.40
23:08:41,18.40
23:08:42,18.40
23:08:43,18.39
23:08:44,18.40
23:08:45,18.40
23:08:46,18.40
23:08:47,18.39
23:08:48,18.39
23:08:49,18.40
23:08:50,18.39
23:08:51,18.39
23:08:52,18.39
23:08:53,18.39
23:08:54,18.39
23:08:55,18.40
23:08:56,18.40
23:08:57,18.39
23:08:58,18.40
23:08:59,18.40
23:09:00,18.40
23:09:01,18.40
23:09:02,18.40
23:09:03,18.40
23:09:04,18.40
23:09:05,18.39
23:09:06,18.40
23:09:07,18.39
23:09:08,18.39
23:09:09,18.40
23:09:10,18.40
23:09:11,18.40
23:09:12,18.40
23:09:13,18.40
23:09:14,18.40
23:09:15,18.40
23:09:16,18.40
23:09:17,18.40
23:09:18,18.40
23:09:19,18.40
23:09:20,18.40
23:09:21,18.40
23:09:22,18.40
23:09:23,18.40
23:09:24,18.40
23:09:25,18.40
23:09:26,18.40
23:09:27,18.40
23:09:28,18.40
23:09:29,18.40
23:09:30,18.40
23:09:31,18.40
23:09:32,18.40
23:09:33,18.40
23:09:34,18.40
23:09:35,18.40
23:09:36,18.40
23:09:37,18.40
23:09:38,18.40
23:09:39,18.40
23:09:40,18.40
23:09:41,18.40
23:09:42,18.40
23:09:43,18.40
23:09:44,18.40
23:09:45,18.40
23:09:46,18.40
23:09:47,18.40
23:09:48,18.40
23:09:49,18.40
23:09:50,18.39
23:09:51,18.40
23:09:52,18.40
23:09:53,18.40
23:09:54,18.40
23:09:56,18.40
23:09:57,18.40
23:09:58,18.40
23:09:59,18.40
23:10:00,18.40
23:10:01,18.40
23:10:02,18.40
23:10:03,18.40
23:10:04,18.39
23:10:05,18.40
23:10:06,18.39
23:10:07,18.40
23:10:08,18.40
23:10:09,18.39
23:10:10,18.40
23:10:11,18.40
23:10:12,18.40
23:10:13,18.39
23:10:14,18.39
23:10:15,18.40
23:10:16,18.40
23:10:17,18.40
23:10:18,18.40
23:10:19,18.40
23:10:20,18.40
23:10:21,18.40
23:10:22,18.40
23:10:23,18.40
23:10:24,18.40
23:10:25,18.40
23:10:26,18.40
23:10:27,18.40
23:10:28,18.40
23:10:29,18.40
23:10:30,18.40
23:10:31,18.40
23:10:32,18.40
23:10:33,18.40
23:10:34,18.40
23:10:35,18.40
23:10:36,18.40
23:10:37,18.40
23:10:38,18.40
23:10:39,18.40
23:10:40,18.40
23:10:41,18.40
23:10:42,18.40
23:10:43,18.40
23:10:44,18.40
23:10:45,18.40
23:10:46,18.40
23:10:47,18.40
23:10:48,18.40
23:10:49,18.40
23:10:50,18.40
23:10:51,18.40
23:10:52,18.40
23:10:53,18.40
23:10:54,18.40
23:10:55,18.40
23:10:56,18.40
23:10:57,18.40
23:10:58,18.40
23:10:59,18.40
23:11:00,18.40
23:11:01,18.40
23:11:02,18.40
23:11:03,18.40
23:11:04,18.41
23:11:05,18.40
23:11:06,18.40
23:11:07,18.40
23:11:08,18.40
23:11:09,18.40
23:11:10,18.40
23:11:11,18.40
23:11:12,18.40
23:11:13,18.40
23:11:14,18.40
23:11:15,18.40
23:11:16,18.40
23:11:17,18.40
23:11:18,18.40
23:11:19,18.40
23:11:20,18.40
23:11:21,18.41
23:11:22,18.40
23:11:24,18.41
23:11:25,18.40
23:11:26,18.41
23:11:27,18.40
23:11:28,18.40
23:11:29,18.40
23:11:30,18.40
23:11:31,18.40
23:11:32,18.40
23:11:33,18.40
23:11:34,18.40
23:11:35,18.40
23:11:36,18.40
23:11:37,18.40
23:11:38,18.40
23:11:39,18.40
23:11:40,18.40
23:11:41,18.40
23:11:42,18.40
23:11:43,18.40
23:11:44,18.40
23:11:45,18.40
23:11:46,18.40
23:11:47,18.40
23:11:48,18.40
23:11:49,18.40
23:11:50,18.41
23:11:51,18.40
23:11:52,18.40
23:11:53,18.41
23:11:54,18.41
23:11:55,18.41
23:11:56,18.41
23:11:57,18.40
23:11:58,18.41
23:11:59,18.40
23:12:00,18.41
23:12:01,18.41
23:12:02,18.41
23:12:03,18.41
23:12:04,18.41
23:12:05,18.40
23:12:06,18.40
23:12:07,18.41
23:12:08,18.40
23:12:09,18.41
23:12:10,18.41
23:12:11,18.41
23:12:12,18.41
23:12:13,18.41
23:12:14,18.41
23:12:15,18.41
23:12:16,18.41
23:12:17,18.41
23:12:18,18.41
23:12:19,18.41
23:12:20,18.41
23:12:21,18.41
23:12:22,18.41
23:12:23,18.41
23:12:24,18.41
23:12:25,18.41
23:12:26,18.41
23:12:27,18.41
23:12:28,18.41
23:12:29,18.41
23:12:30,18.41
23:12:31,18.41
23:12:32,18.41
23:12:33,18.42
23:12:34,18.42
23:12:35,18.41
23:12:36,18.42
23:12:37,18.41
23:12:38,18.42
23:12:39,18.42
23:12:40,18.42
23:12:41,18.42
23:12:42,18.42
23:12:43,18.42
23:12:44,18.42
23:12:45,18.42
23:12:46,18.42
23:12:47,18.42
23:12:48,18.42
23:12:49,18.42
23:12:50,18.42
23:12:52,18.42
23:12:53,18.42
23:12:54,18.42
23:12:55,18.42
23:12:56,18.42
23:12:57,18.42
23:12:58,18.42
23:12:59,18.41
23:13:00,18.41
23:13:01,18.42
23:13:02,18.42
23:13:03,18.42
23:13:04,18.42
23:13:05,18.41
23:13:06,18.42
23:13:07,18.42
23:13:08,18.42
23:13:09,18.42
23:13:10,18.42
23:13:11,18.42
23:13:12,18.42
23:13:13,18.41
23:13:14,18.41
23:13:15,18.42
23:13:16,18.42
23:13:17,18.42
23:13:18,18.42
23:13:19,18.42
23:13:20,18.42
23:13:21,18.42
23:13:22,18.42
23:13:23,18.42
23:13:24,18.42
23:13:25,18.42
23:13:26,18.42
23:13:27,18.42
23:13:28,18.42
23:13:29,18.42
23:13:30,18.42
23:13:31,18.42
23:13:32,18.42
23:13:33,18.42
23:13:34,18.42
23:13:35,18.42
23:13:36,18.42
23:13:37,18.42
23:13:38,18.42
23:13:39,18.42
23:13:40,18.42
23:13:41,18.42
23:13:42,18.42
23:13:43,18.42
23:13:44,18.42
23:13:45,18.42
23:13:46,18.42
23:13:47,18.42
23:13:48,18.42
23:13:49,18.42
23:13:50,18.41
23:13:51,18.42
23:13:52,18.42
23:13:53,18.42
23:13:54,18.42
23:13:55,18.42
23:13:56,18.41
23:13:57,18.42
23:13:58,18.42
23:13:59,18.42
23:14:00,18.42
23:14:01,18.42
23:14:02,18.42
23:14:03,18.42
23:14:04,18.42
23:14:05,18.42
23:14:06,18.41
23:14:07,18.42
23:14:08,18.42
23:14:09,18.42
23:14:10,18.42
23:14:11,18.42
23:14:12,18.42
23:14:13,18.42
23:14:14,18.42
23:14:15,18.42
23:14:16,18.42
23:14:17,18.42
23:14:18,18.42
23:14:20,18.42
23:14:21,18.42
23:14:22,18.42
23:14:23,18.42
23:14:24,18.42
23:14:25,18.42
23:14:26,18.42
23:14:27,18.42
23:14:28,18.42
23:14:29,18.42
23:14:30,18.42
23:14:31,18.42
23:14:32,18.42
23:14:33,18.42
23:14:34,18.42
23:14:35,18.42
23:14:36,18.42
23:14:37,18.42
23:14:38,18.42
23:14:39,18.42
23:14:40,18.43
23:14:41,18.42
23:14:42,18.42
23:14:43,18.42
23:14:44,18.42
23:14:45,18.42
23:14:46,18.43
23:14:47,18.43
23:14:48,18.43
23:14:49,18.43
23:14:50,18.43
23:14:51,18.43
23:14:52,18.42
23:14:53,18.43
23:14:54,18.43
23:14:55,18.43
23:14:56,18.43
23:14:57,18.43
23:14:58,18.43
23:14:59,18.42
23:15:00,18.42
23:15:01,18.43
23:15:02,18.43
23:15:03,18.42
23:15:04,18.43
23:15:05,18.42
23:15:06,18.42
23:15:07,18.42
23:15:08,18.42
23:15:09,18.42
23:15:10,18.42
23:15:11,18.43
23:15:12,18.43
23:15:13,18.42
23:15:14,18.43
23:15:15,18.42
23:15:16,18.42
23:15:17,18.43
23:15:18,18.42
23:15:19,18.43
23:15:20,18.43
23:15:21,18.42
23:15:22,18.42
23:15:23,18.42
23:15:24,18.43
23:15:25,18.42
23:15:26,18.42
23:15:27,18.43
23:15:28,18.42
23:15:29,18.42
23:15:30,18.42
23:15:31,18.43
23:15:32,18.42
23:15:33,18.43
23:15:34,18.42
23:15:35,18.42
23:15:36,18.42
23:15:37,18.42
23:15:38,18.42
23:15:39,18.43
23:15:40,18.42
23:15:41,18.42
23:15:42,18.43
23:15:43,18.42
23:15:44,18.43
23:15:45,18.42
23:15:46,18.42
23:15:48,18.42
23:15:49,18.42
23:15:50,18.42
23:15:51,18.43
23:15:52,18.42
23:15:53,18.42
23:15:54,18.43
23:15:55,18.43
23:15:56,18.43
23:15:57,18.42
23:15:58,18.42
23:15:59,18.42
23:16:00,18.43
23:16:01,18.42
23:16:02,18.42
23:16:03,18.42
23:16:04,18.42
23:16:05,18.42
23:16:06,18.42
23:16:07,18.42
23:16:08,18.42
23:16:09,18.42
23:16:10,18.42
23:16:11,18.42
23:16:12,18.42
23:16:13,18.42
23:16:14,18.42
23:16:15,18.42
23:16:16,18.42
23:16:17,18.42
23:16:18,18.42
23:16:19,18.42
23:16:20,18.41
23:16:21,18.42
23:16:22,18.42
23:16:23,18.41
23:16:24,18.42
23:16:25,18.42
23:16:26,18.41
23:16:27,18.42
23:16:28,18.41
23:16:29,18.42
23:16:30,18.42
23:16:31,18.41
23:16:32,18.41
23:16:33,18.41
23:16:34,18.42
23:16:35,18.42
23:16:36,18.42
23:16:37,18.42
23:16:38,18.42
23:16:39,18.41
23:16:40,18.42
23:16:41,18.42
23:16:42,18.41
23:16:43,18.41
23:16:44,18.42
23:16:45,18.42
23:16:46,18.42
23:16:47,18.42
23:16:48,18.42
23:16:49,18.42
23:16:50,18.41
23:16:51,18.41
23:16:52,18.42
23:16:53,18.41
23:16:54,18.41
23:16:55,18.41
23:16:56,18.41
23:16:57,18.41
23:16:58,18.41
23:16:59,18.41
23:17:00,18.42
23:17:01,18.41
23:17:02,18.41
23:17:03,18.41
23:17:04,18.42
23:17:05,18.41
23:17:06,18.41
23:17:07,18.41
23:17:08,18.41
23:17:09,18.41
23:17:10,18.41
23:17:11,18.41
23:17:12,18.41
23:17:13,18.41
23:17:14,18.41
23:17:16,18.41
23:17:17,18.42
23:17:18,18.41
23:17:19,18.41
23:17:20,18.41
23:17:21,18.42
23:17:22,18.41
23:17:23,18.41
23:17:24,18.41
23:17:25,18.41
23:17:26,18.41
23:17:27,18.41
23:17:28,18.41
23:17:29,18.41
23:17:30,18.41
23:17:31,18.40
23:17:32,18.41
23:17:33,18.41
23:17:34,18.41
23:17:35,18.41
23:17:36,18.41
23:17:37,18.41
23:17:38,18.41
23:17:39,18.40
23:17:40,18.41
23:17:41,18.41
23:17:42,18.41
23:17:43,18.41
23:17:44,18.41
23:17:45,18.41
23:17:46,18.41
23:17:47,18.41
23:17:48,18.41
23:17:49,18.41
23:17:50,18.41
23:17:51,18.40
23:17:52,18.40
23:17:53,18.40
23:17:54,18.41
23:17:55,18.41
23:17:56,18.41
23:17:57,18.41
23:17:58,18.41
23:17:59,18.41
23:18:00,18.41
23:18:01,18.41
23:18:02,18.41
23:18:03,18.41
23:18:04,18.41
23:18:05,18.41
23:18:06,18.41
23:18:07,18.41
23:18:08,18.41
23:18:09,18.41
23:18:10,18.41
23:18:11,18.41
23:18:12,18.41
23:18:13,18.41
23:18:14,18.41
23:18:15,18.41
23:18:16,18.41
23:18:17,18.41
23:18:18,18.41
23:18:19,18.41
23:18:20,18.42
23:18:21,18.41
23:18:22,18.41
23:18:23,18.41
23:18:24,18.41
23:18:25,18.41
23:18:26,18.41
23:18:27,18.41
23:18:28,18.41
23:18:29,18.41
23:18:30,18.41
23:18:31,18.41
23:18:32,18.41
23:18:33,18.42
23:18:34,18.42
23:18:35,18.42
23:18:36,18.42
23:18:37,18.41
23:18:38,18.41
23:18:39,18.41
23:18:40,18.41
23:18:41,18.42
23:18:42,18.41
23:18:44,18.42
23:18:45,18.41
23:18:46,18.41
23:18:47,18.41
23:18:48,18.41
23:18:49,18.41
23:18:50,18.42
23:18:51,18.41
23:18:52,18.41
23:18:53,18.41
23:18:54,18.41
23:18:55,18.41
23:18:56,18.41
23:18:57,18.41
23:18:58,18.41
23:18:59,18.41
23:19:00,18.41
23:19:01,18.41
23:19:02,18.41
23:19:03,18.41
23:19:04,18.41
23:19:05,18.41
23:19:06,18.41
23:19:07,18.41
23:19:08,18.41
23:19:09,18.42
23:19:10,18.41
23:19:11,18.41
23:19:12,18.41
23:19:13,18.41
23:19:14,18.42
23:19:15,18.41
23:19:16,18.41
23:19:17,18.41
23:19:18,18.41
23:19:19,18.41
23:19:20,18.42
23:19:21,18.42
23:19:22,18.41
23:19:23,18.41
23:19:24,18.41
23:19:25,18.41
23:19:26,18.41
23:19:27,18.41
23:19:28,18.41
23:19:29,18.41
23:19:30,18.41
23:19:31,18.41
23:19:32,18.41
23:19:33,18.41
23:19:34,18.41
23:19:35,18.41
23:19:36,18.41
23:19:37,18.42
23:19:38,18.41
23:19:39,18.41
23:19:40,18.41
23:19:41,18.41
23:19:42,18.41
23:19:43,18.41
23:19:44,18.41
23:19:45,18.41
23:19:46,18.41
23:19:47,18.41
23:19:48,18.41
23:19:49,18.41
23:19:50,18.41
23:19:51,18.41
23:19:52,18.41
23:19:53,18.41
23:19:54,18.41
23:19:55,18.41
23:19:56,18.41
23:19:57,18.41
23:19:58,18.41
23:19:59,18.41
23:20:00,18.41
23:20:01,18.41
23:20:02,18.41
23:20:03,18.41
23:20:04,18.41
23:20:05,18.41
23:20:06,18.41
23:20:07,18.41
23:20:08,18.41
23:20:09,18.41
23:20:10,18.41
23:20:12,18.41
23:20:13,18.41
23:20:14,18.41
23:20:15,18.41
23:20:16,18.41
23:20:17,18.41
23:20:18,18.41
23:20:19,18.41
23:20:20,18.41
23:20:21,18.41
23:20:22,18.41
23:20:23,18.41
23:20:24,18.41
23:20:25,18.41
23:20:26,18.40
23:20:27,18.41
23:20:28,18.41
23:20:29,18.41
23:20:30,18.41
23:20:31,18.41
23:20:32,18.41
23:20:33,18.41
23:20:34,18.41
23:20:35,18.41
23:20:36,18.40
23:20:37,18.41
23:20:38,18.41
23:20:39,18.41
23:20:40,18.41
23:20:41,18.41
23:20:42,18.41
23:20:43,18.41
23:20:44,18.41
23:20:45,18.41
23:20:46,18.41
23:20:47,18.41
23:20:48,18.41
23:20:49,18.41
23:20:50,18.41
23:20:51,18.42
23:20:52,18.41
23:20:53,18.41
23:20:54,18.41
23:20:55,18.41
23:20:56,18.41
23:20:57,18.41
23:20:58,18.41
23:20:59,18.41
23:21:00,18.41
23:21:01,18.41
23:21:02,18.41
23:21:03,18.41
23:21:04,18.41
23:21:05,18.41
23:21:06,18.41
23:21:07,18.41
23:21:08,18.41
23:21:09,18.41
23:21:10,18.41
23:21:11,18.41
23:21:12,18.41
23:21:13,18.41
23:21:14,18.41
23:21:15,18.41
23:21:16,18.41
23:21:17,18.41
23:21:18,18.41
23:21:19,18.41
23:21:20,18.41
23:21:21,18.41
23:21:22,18.41
23:21:23,18.41
23:21:24,18.41
23:21:25,18.41
23:21:26,18.42
23:21:27,18.41
23:21:28,18.41
23:21:29,18.41
23:21:30,18.41
23:21:31,18.41
23:21:32,18.41
23:21:33,18.41
23:21:34,18.41
23:21:35,18.41
23:21:36,18.41
23:21:37,18.41
23:21:38,18.41
23:21:40,18.41
23:21:41,18.41
23:21:42,18.42
23:21:43,18.41
23:21:44,18.41
23:21:45,18.41
23:21:46,18.41
23:21:47,18.41
23:21:48,18.41
23:21:49,18.41
23:21:50,18.41
23:21:51,18.41
23:21:52,18.41
23:21:53,18.41
23:21:54,18.41
23:21:55,18.41
23:21:56,18.41
23:21:57,18.41
23:21:58,18.41
23:21:59,18.41
23:22:00,18.41
23:22:01,18.41
23:22:02,18.41
23:22:03,18.41
23:22:04,18.41
23:22:05,18.41
23:22:06,18.41
23:22:07,18.41
23:22:08,18.41
23:22:09,18.41
23:22:10,18.41
23:22:11,18.41
23:22:12,18.41
23:22:13,18.41
23:22:14,18.41
23:22:15,18.41
23:22:16,18.41
23:22:17,18.41
23:22:18,18.40
23:22:19,18.41
23:22:20,18.41
23:22:21,18.41
23:22:22,18.41
23:22:23,18.41
23:22:24,18.41
23:22:25,18.41
23:22:26,18.41
23:22:27,18.41
23:22:28,18.41
23:22:29,18.41
23:22:30,18.41
23:22:31,18.41
23:22:32,18.41
23:22:33,18.41
23:22:34,18.41
23:22:35,18.41
23:22:36,18.41
23:22:37,18.41
23:22:38,18.41
23:22:39,18.41
23:22:40,18.41
23:22:41,18.41
23:22:42,18.41
23:22:43,18.41
23:22:44,18.41
23:22:45,18.41
23:22:46,18.41
23:22:47,18.41
23:22:48,18.41
23:22:49,18.41
23:22:50,18.41
23:22:51,18.41
23:22:52,18.41
23:22:53,18.41
23:22:54,18.41
23:22:55,18.41
23:22:56,18.41
23:22:57,18.41
23:22:58,18.41
23:22:59,18.41
23:23:00,18.41
23:23:01,18.41
23:23:02,18.41
23:23:03,18.41
23:23:04,18.41
23:23:05,18.41
23:23:06,18.41
23:23:08,18.41
23:23:09,18.41
23:23:10,18.41
23:23:11,18.41
23:23:12,18.41
23:23:13,18.41
23:23:14,18.41
23:23:15,18.41
23:23:16,18.41
23:23:17,18.41
23:23:18,18.41
23:23:19,18.41
23:23:20,18.41
23:23:21,18.41
23:23:22,18.41
23:23:23,18.41
23:23:24,18.41
23:23:25,18.41
23:23:26,18.41
23:23:27,18.41
23:23:28,18.42
23:23:29,18.41
23:23:30,18.41
23:23:31,18.41
23:23:32,18.41
23:23:33,18.41
23:23:34,18.41
23:23:35,18.41
23:23:36,18.41
23:23:37,18.41
23:23:38,18.41
23:23:39,18.41
23:23:40,18.41
23:23:41,18.41
23:23:42,18.41
23:23:43,18.41
23:23:44,18.41
23:23:45,18.41
23:23:46,18.41
23:23:47,18.41
23:23:48,18.41
23:23:49,18.41
23:23:50,18.41
23:23:51,18.41
23:23:52,18.41
23:23:53,18.41
23:23:54,18.41
23:23:55,18.41
23:23:56,18.41
23:23:57,18.41
23:23:58,18.41
23:23:59,18.41
23:24:00,18.41
23:24:01,18.41
23:24:02,18.41
23:24:03,18.41
23:24:04,18.41
23:24:05,18.41
23:24:06,18.41
23:24:07,18.41
23:24:08,18.41
23:24:09,18.41
23:24:10,18.41
23:24:11,18.41
23:24:12,18.41
23:24:13,18.41
23:24:14,18.41
23:24:15,18.41
23:24:16,18.41
23:24:17,18.41
23:24:18,18.41
23:24:19,18.41
23:24:20,18.41
23:24:21,18.41
23:24:22,18.41
23:24:23,18.41
23:24:24,18.41
23:24:25,18.41
23:24:26,18.41
23:24:27,18.41
23:24:28,18.42
23:24:29,18.41
23:24:30,18.41
23:24:31,18.41
23:24:32,18.41
23:24:33,18.41
23:24:34,18.42
23:24:36,18.41
23:24:37,18.41
23:24:38,18.41
23:24:39,18.41
23:24:40,18.41
23:24:41,18.41
23:24:42,18.41
23:24:43,18.41
23:24:44,18.41
23:24:45,18.41
23:24:46,18.41
23:24:47,18.41
23:24:48,18.41
23:24:49,18.41
23:24:50,18.41
23:24:51,18.41
23:24:52,18.41
23:24:53,18.41
23:24:54,18.41
23:24:55,18.41
23:24:56,18.41
23:24:57,18.41
23:24:58,18.42
23:24:59,18.41
23:25:00,18.41
23:25:01,18.41
23:25:02,18.41
23:25:03,18.42
23:25:04,18.41
23:25:05,18.41
23:25:06,18.41
23:25:07,18.41
23:25:08,18.42
23:25:09,18.41
23:25:10,18.41
23:25:11,18.41
23:25:12,18.41
23:25:13,18.42
23:25:14,18.41
23:25:15,18.41
23:25:16,18.41
23:25:17,18.41
23:25:18,18.42
23:25:19,18.42
23:25:20,18.42
23:25:21,18.41
23:25:22,18.41
23:25:23,18.41
23:25:24,18.42
23:25:25,18.41
23:25:26,18.42
23:25:27,18.41
23:25:28,18.41
23:25:29,18.42
23:25:30,18.42
23:25:31,18.41
23:25:32,18.41
23:25:33,18.41
23:25:34,18.42
23:25:35,18.41
23:25:36,18.41
23:25:37,18.41
23:25:38,18.42
23:25:39,18.41
23:25:40,18.41
23:25:41,18.42
23:25:42,18.42
23:25:43,18.41
23:25:44,18.42
23:25:45,18.41
23:25:46,18.41
23:25:47,18.41
23:25:48,18.41
23:25:49,18.41
23:25:50,18.41
23:25:51,18.41
23:25:52,18.41
23:25:53,18.41
23:25:54,18.41
23:25:55,18.41
23:25:56,18.41
23:25:57,18.41
23:25:58,18.41
23:25:59,18.41
23:26:00,18.41
23:26:01,18.41
23:26:02,18.41
23:26:04,18.41
23:26:05,18.41
23:26:06,18.41
23:26:07,18.41
23:26:08,18.41
23:26:09,18.41
23:26:10,18.41
23:26:11,18.41
23:26:12,18.41
23:26:13,18.41
23:26:14,18.41
23:26:15,18.41
23:26:16,18.41
23:26:17,18.41
23:26:18,18.41
23:26:19,18.41
23:26:20,18.41
23:26:21,18.41
23:26:22,18.41
23:26:23,18.41
23:26:24,18.41
23:26:25,18.41
23:26:26,18.41
23:26:27,18.41
23:26:28,18.41
23:26:29,18.41
23:26:30,18.41
23:26:31,18.41
23:26:32,18.41
23:26:33,18.41
23:26:34,18.41
23:26:35,18.41
23:26:36,18.41
23:26:37,18.41
23:26:38,18.41
23:26:39,18.41
23:26:40,18.41
23:26:41,18.41
23:26:42,18.41
23:26:43,18.41
23:26:44,18.41
23:26:45,18.41
23:26:46,18.41
23:26:47,18.41
23:26:48,18.41
23:26:49,18.41
23:26:50,18.41
23:26:51,18.41
23:26:52,18.41
23:26:53,18.41
23:26:54,18.41
23:26:55,18.41
23:26:56,18.41
23:26:57,18.41
23:26:58,18.41
23:26:59,18.41
23:27:00,18.41
23:27:01,18.41
23:27:02,18.41
23:27:03,18.41
23:27:04,18.41
23:27:05,18.41
23:27:06,18.41
23:27:07,18.41
23:27:08,18.41
23:27:09,18.41
23:27:10,18.41
23:27:11,18.41
23:27:12,18.41
23:27:13,18.41
